"BehaviorSpace results (NetLogo 6.3.0)"
"Schelling_on_GIS-@SES.nlogo"
"experiment_ethnic-SES"
"10/09/2022 04:58:13:062 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","town","free-space","scale-down-pop","data-source","measure","ethnicity","ses","threshold-mean","threshold-sd","tie-houses-to-ses","beta-eth","beta-ses","color-axis-max","dissimilarity-ses","turnover","always-search","always-move","ethn-ses-recommendations","neighbor-weight","others-ignore-ethn","stop-tick","[step]","precision (sum [(ethnic-simpson - town-ethnic-simpson) * totalpop] of districts / sum [totalpop] of districts) 3","precision (sum [dissimilarity 0 ""all""] of districts / (2 * sum [totalpop] of districts * item 0 town-ethnicity-counts / town-totalpop * (1 - item 0 town-ethnicity-counts / town-totalpop))) 3","precision (sum [dissimilarity 1 ""all""] of districts / (2 * sum [totalpop] of districts * item 1 town-ethnicity-counts / town-totalpop * (1 - item 1 town-ethnicity-counts / town-totalpop))) 3","precision (sum [dissimilarity 2 ""all""] of districts / (2 * sum [totalpop] of districts * item 2 town-ethnicity-counts / town-totalpop * (1 - item 2 town-ethnicity-counts / town-totalpop))) 3","precision (sum [dissimilarity 3 ""all""] of districts / (2 * sum [totalpop] of districts * item 3 town-ethnicity-counts / town-totalpop * (1 - item 3 town-ethnicity-counts / town-totalpop))) 3","precision moran-I districts 3"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","68","0.193","0.618","0.982","0.906","0.261","0.707"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","63","0.174","0.586","0.986","0.855","0.222","0.7"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","64","0.174","0.586","0.994","0.848","0.234","0.709"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","68","0.189","0.607","0.987","0.888","0.243","0.695"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","66","0.185","0.59","0.989","0.857","0.249","0.704"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","65","0.178","0.586","0.981","0.847","0.243","0.685"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","68","0.197","0.629","0.982","0.915","0.269","0.725"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","63","0.174","0.581","0.989","0.857","0.23","0.686"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","69","0.193","0.618","0.982","0.902","0.259","0.706"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","64","0.176","0.591","0.987","0.865","0.225","0.698"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","65","0.176","0.588","0.994","0.853","0.238","0.707"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","69","0.191","0.609","0.987","0.888","0.249","0.693"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","67","0.186","0.594","0.989","0.862","0.25","0.703"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","66","0.179","0.587","0.98","0.857","0.24","0.686"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","69","0.198","0.628","0.983","0.914","0.262","0.722"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","64","0.175","0.582","0.988","0.857","0.235","0.686"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","70","0.194","0.619","0.982","0.903","0.264","0.705"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","70","0.192","0.611","0.987","0.894","0.257","0.689"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","66","0.177","0.591","0.995","0.86","0.228","0.707"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","65","0.178","0.594","0.988","0.873","0.22","0.697"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","68","0.187","0.596","0.989","0.867","0.246","0.703"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","70","0.199","0.631","0.984","0.915","0.265","0.723"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","67","0.18","0.589","0.981","0.863","0.239","0.684"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","71","0.194","0.619","0.982","0.908","0.26","0.705"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","65","0.177","0.584","0.988","0.86","0.238","0.685"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","71","0.193","0.615","0.988","0.897","0.25","0.69"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","67","0.179","0.597","0.995","0.867","0.236","0.709"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","66","0.179","0.598","0.989","0.881","0.223","0.697"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","69","0.188","0.597","0.989","0.868","0.246","0.703"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","71","0.2","0.632","0.985","0.919","0.258","0.721"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","68","0.181","0.591","0.982","0.865","0.241","0.686"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","72","0.195","0.62","0.983","0.911","0.254","0.705"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","66","0.178","0.586","0.989","0.87","0.234","0.684"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","72","0.194","0.62","0.988","0.902","0.249","0.692"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","68","0.181","0.601","0.994","0.88","0.236","0.709"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","67","0.181","0.602","0.989","0.889","0.229","0.698"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","72","0.201","0.636","0.987","0.92","0.258","0.722"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","70","0.189","0.599","0.99","0.875","0.258","0.703"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","69","0.183","0.593","0.984","0.871","0.243","0.681"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","73","0.195","0.621","0.982","0.911","0.249","0.706"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","73","0.195","0.619","0.989","0.9","0.249","0.691"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","67","0.179","0.587","0.99","0.872","0.241","0.683"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","69","0.182","0.603","0.994","0.885","0.238","0.708"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","68","0.183","0.607","0.989","0.894","0.241","0.697"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","73","0.202","0.64","0.987","0.919","0.253","0.723"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","71","0.19","0.6","0.99","0.879","0.252","0.703"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","70","0.185","0.598","0.983","0.877","0.25","0.683"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","74","0.196","0.621","0.984","0.908","0.254","0.707"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","74","0.197","0.619","0.989","0.902","0.244","0.689"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","68","0.181","0.591","0.99","0.878","0.235","0.682"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","70","0.184","0.606","0.994","0.89","0.25","0.709"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","74","0.203","0.64","0.987","0.922","0.251","0.721"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","69","0.185","0.612","0.99","0.899","0.239","0.697"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","72","0.19","0.599","0.99","0.877","0.252","0.703"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","71","0.186","0.602","0.982","0.881","0.257","0.683"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","75","0.197","0.624","0.985","0.914","0.254","0.707"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","75","0.198","0.625","0.989","0.905","0.256","0.689"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","71","0.186","0.61","0.995","0.897","0.243","0.709"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","75","0.204","0.642","0.988","0.927","0.254","0.723"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","69","0.181","0.593","0.991","0.882","0.229","0.68"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","70","0.187","0.616","0.99","0.906","0.233","0.697"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","73","0.191","0.6","0.988","0.879","0.243","0.703"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","76","0.197","0.626","0.987","0.915","0.253","0.705"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","72","0.187","0.605","0.982","0.886","0.25","0.684"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","76","0.2","0.627","0.991","0.908","0.247","0.691"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","76","0.206","0.648","0.989","0.933","0.259","0.722"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","72","0.188","0.617","0.995","0.903","0.241","0.711"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","70","0.182","0.595","0.99","0.884","0.232","0.682"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","71","0.188","0.615","0.991","0.905","0.225","0.7"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","74","0.191","0.604","0.988","0.883","0.243","0.7"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","77","0.198","0.628","0.987","0.917","0.257","0.706"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","73","0.189","0.608","0.983","0.895","0.25","0.683"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","77","0.201","0.631","0.991","0.912","0.242","0.691"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","77","0.208","0.652","0.99","0.94","0.257","0.719"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","73","0.191","0.62","0.996","0.91","0.233","0.711"
